ImageName,ori_1,ori_2,ori_3,ori_4,ori_5,ori_6,ori_7,ori_8,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,curv_1,curv_2,curv_3,curv_4,curv_5,curv_6,curv_7,curv_8,juncType_Arrow,juncType_T,juncType_X,juncType_Y,juncAngle_1,juncAngle_2,juncAngle_3,juncAngle_4,juncAngle_5,juncAngle_6,juncAngle_7,juncAngle_8
beaches_00391.jpg,4957.3414683293,1805.11337871633,2006.35429466525,2632.22804211117,6681.94089488921,2036.79399415737,1144.76217687812,1590.22928748499,21.9301065958007,298.726121706499,1914.5189401246,6879.75874012626,10227.3888493963,2927.71008687739,584.730692404878,0,10571.6339617256,4458.9090294686,3099.02012744748,2640.94275125164,1503.27713133623,508.625301238131,62.1125940769467,10.2426406871193,18,159,99,15,61,51,65,119,8,2,4,2
beaches_00395.jpg,5453.56829837135,674.886617418234,149.699372874663,60.8257169110256,67.1538303421637,79.0792236457506,86.7835980733852,410.364636599586,8,21.5280239729053,687.05933394752,1636.66876259851,1710.47308352995,1320.19835241334,1598.43373777392,0,5273.89043665977,915.617836353161,424.587093440852,252.713959308644,106.739409273681,6.57649122254147,2.23606797749979,0,1,8,2,1,4,3,1,4,1,0,0,2
beaches_00396.jpg,4449.58240792496,999.70359427792,620.468590355899,480.4366324613,331.513435784095,149.482509894919,86.1125080562188,387.590266856764,3.60555127546399,94.5401596972808,266.213083652964,1454.71426345185,3153.7413531099,2532.07553442462,0,0,5032.15356330306,1375.75083845061,569.690799855753,444.591059021351,76.231549026304,4.47213595499958,0,2,3,33,11,13,15,10,16,20,3,1,0,1
beaches_00398.jpg,5126.87352228234,577.372094826724,119.411562226509,106.237188194228,255.189252207529,64.7027952958478,100.955108064695,624.700605436772,0,106.311538283681,691.763635376975,636.010524992499,1088.62774901626,2462.62971347482,1990.09896739042,0,4598.61650894212,1476.87045679421,582.267405197468,248.255255826765,59.7822202342067,7.23606797749979,1.4142135623731,1,1,8,2,1,4,1,1,6,1,0,0,0
beaches_00400.jpg,5463.10690545845,1323.12926750121,463.272175033604,395.137320830541,578.788952488455,349.645176506135,417.996939263829,1415.90285351854,0,30.730446831457,493.158966821401,3650.70096689019,2379.99243697578,2209.65161665324,1642.7451564287,0,4321.55518119387,2593.87754158178,1978.97653654936,1262.30847437557,232.211304636233,18.0505522639566,0,0,3,27,3,2,6,9,5,16,1,0,0,1
beaches_00408.jpg,7148.30793500627,1587.3535648275,446.846258219821,139.239498252481,190.739539324329,263.743484689479,565.553160713361,1753.73180784347,0,0,161.893046145142,842.89923207511,2294.36000156951,1765.46788102482,7030.89508806213,0,5079.47008178803,2805.06571456723,2531.60760818945,1275.13430680603,372.120518333055,29.8809512154194,2.23606797749979,0,2,6,0,1,2,4,5,2,0,0,0,0
beaches_00412.jpg,4183.07877442023,1429.69516577951,527.999298289632,706.028949409716,2678.38671675251,888.272530372405,773.200062700518,1376.19495312903,0,94.6214773248891,658.790629384645,3068.58060242665,4664.27899130073,2698.7008605393,1377.88388987734,0,6016.45619688923,2796.21847243025,2063.70135983334,1449.45166237725,235.028759323484,2,0,0,2,74,6,1,5,20,17,37,4,0,1,0
beaches_00433.jpg,2770.53443574272,709.564106448915,489.517934369831,284.70253548198,1417.0019589535,301.699109348724,201.285656872936,920.92722664348,4,86.0520970635961,609.434170510389,1171.83106316846,1611.79921367282,2433.08643938528,1179.02998006154,0,2759.01186742585,1891.97965590959,1097.20716739228,939.900096044732,348.058515310227,54.6035258244082,4.47213595499958,0,6,37,7,4,8,8,10,22,6,1,1,0
beaches_00437.jpg,5396.80877709488,1400.03222222549,442.743632992511,535.330385483631,2378.50039675318,902.653196943352,852.969200646627,1479.25812650383,8,108.410991304997,550.288926137902,2230.69312147744,3255.00746713598,5539.7975279385,1696.09790464868,0,6787.30002276258,2578.6157282959,2212.61947745477,1316.58021138492,462.708362790321,30.4721359549996,0,0,4,86,7,4,5,13,19,60,6,1,0,0
beaches_00452.jpg,3774.11700607591,521.187893216407,79.1299984057868,62.9376925716511,146.07374873348,33.6423383944935,51.7695526217005,275.452537942054,0,21.128990204492,0,273.611409584382,884.246913810993,1307.06589999055,2458.25755437107,0,3188.30226364206,961.581358702077,400.117008651367,240.602159248595,117.205116884277,35.0886472707419,1.4142135623731,0,0,3,4,2,4,0,0,5,0,0,0,0
beaches_00471.jpg,10630.4690290536,2139.08819877606,2405.63201006917,2062.74773076046,2497.13761156489,2044.98224760382,2646.24786363935,1846.84503252419,8.23606797749979,194.292065603412,1628.86932520268,4370.86416827059,7727.6629391085,5816.24786229591,2665.22416813129,3861.7531274016,13268.2600466138,3700.49556237402,4914.75069831223,3239.20531581451,1030.85738940828,119.580711468628,0,0,13,189,20,42,26,64,63,102,19,2,1,1
beaches_00488.jpg,5614.19065646337,1385.19327073636,367.091219036306,137.052840781107,272.56029972841,183.032225181417,213.312401324479,685.483578194528,3,61.5569834996183,650.542632023181,1331.2133060011,2019.69630144661,1642.66585353437,3149.2414149411,0,3504.66094311183,1822.30578764334,1864.81207014823,1093.87376404637,503.806126417115,68.4578000790843,0,0,2,24,0,2,2,2,7,19,0,0,1,0
beaches_00490.jpg,7531.99569640695,1630.97154627565,1008.74229386665,657.144429839711,1392.34515828725,1002.40445060203,1508.60458934265,3691.30423212428,0,36.70233997571,607.690436297354,3854.70800994163,7221.80236855885,3881.11797733677,2821.49126463487,0,6410.4295026022,3946.79109371845,4295.42382087517,2648.0221880923,1041.73142332007,78.1143681369741,3,0,9,96,14,27,21,17,44,60,12,1,0,0
beaches_00491.jpg,5506.80281078391,862.095253410165,554.303785645223,262.13895022357,376.651586172005,92.409520537134,301.622463378323,1145.1217337351,0,102.049875621121,431.116009679628,1254.30786425122,971.908265820748,1583.84730372741,4757.9167847853,0,4918.04176980991,1965.40463581072,1413.49865764629,692.509750259032,108.277076797094,2.41421356237309,1,0,0,18,0,0,0,0,0,18,0,0,0,0
beaches_00503.jpg,3595.88255439227,538.772955199723,84.0651199658752,65.4005686245182,26.0553851381374,69.1386253666023,221.217037571546,811.201361652667,0,0,0,456.264310313142,628.294018974402,1654.5740754362,0,2672.60120318759,3427.35467694356,964.466806210444,566.953609598874,342.32732300522,110.631192153234,0,0,0,0,3,1,2,1,0,3,1,1,0,0,1
beaches_00565.jpg,3941.41850999771,1315.96007584556,2200.8304351684,342.334558482867,323.873226938965,398.050684027686,605.552303073023,2193.66422422957,0,37.411097075259,474.130729715285,2438.29708228925,4221.04138505283,2064.12395456639,2086.67976906476,0,5902.54676290297,2331.00549364127,1648.99259892173,1051.93658779986,367.733161048415,19.4694134495336,0,0,1,45,6,10,6,14,21,18,2,1,0,0
